calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
105.0,,"1. Place peach, mango, soy milk, and orange juice into a blender. Cover, and puree until smooth. Pour into glasses to serve.","1 peach, sliced, 1 mango, peeled and diced, ½ cup vanilla soy milk, ½ cup orange juice, or as needed",Mango-Peach Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/66224/mango-peach-smoothie/,"['peach', 'mango', 'vanilla', 'soy', 'milk', 'orange']",veg,"['peach', 'mango', 'vanilla', 'soy', 'milk', 'orange']"
94.0,,1. Process the watermelon and milk together in a blender until smooth. Add the sugar and blend another 10 seconds to incorporate. Serve immediately.,"1 ½ cups diced watermelon, 2 ¼ cups milk, 2 teaspoons white sugar",Watermelon Milkshake,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/215579/watermelon-milkshake/,"['watermelon', 'milk', 'sugar']",veg,"['watermelon', 'milk', 'sugar']"
363.0,,"1. Blend strawberries, yogurt, milk, peanut butter, and brown sugar together in a blender for 2 minutes; let rest for 10 seconds. Blend until smooth, another 2 minutes.","8 strawberries, sliced, ½ cup plain yogurt, ¼ cup milk, 2 tablespoons smooth peanut butter, 1 teaspoon brown sugar",Peanut Butter Strawberry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/236205/peanut-butter-strawberry-smoothie/,"['strawberry', 'yogurt', 'milk', 'peanut', 'butter', 'sugar']",veg,"['strawberry', 'yogurt', 'milk', 'peanut', 'butter', 'sugar']"
401.0,,"1. Blend mango, yogurt, almond milk, ice, protein powder, and honey together in a blender until smooth.","½ mango, chopped, or more to taste, ½ cup low-fat vanilla yogurt, ½ cup almond milk, ½ cup ice, 1 scoop vanilla whey protein powder, 1 teaspoon honey, or to taste (Optional)",Lela's Protein Mango Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/238647/lelas-protein-mango-smoothie/,"['mango', 'vanilla', 'yogurt', 'almond', 'milk', 'ice', 'vanilla', 'honey']",veg,"['mango', 'vanilla', 'yogurt', 'almond', 'milk', 'ice', 'vanilla', 'honey']"
205.0,,"1. Place the banana, grapes, yogurt, apple and spinach into a blender. Cover, and blend until smooth, stopping frequently to push down anything stuck to the sides. Pour into glasses and serve.","1 banana, cut in chunks, 1 cup grapes, 1 (6 ounce) tub vanilla yogurt, ½ apple, cored and chopped, 1 ½ cups fresh spinach leaves",Groovy Green Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/90329/groovy-green-smoothie/,"['banana', 'grape', 'vanilla', 'yogurt', 'apple', 'spinach']",veg,"['banana', 'grape', 'vanilla', 'yogurt', 'apple', 'spinach']"
103.0,,"1. Blend watermelon, mango, water, and sugar together in a blender until smooth. 2. Place ice into glasses and pour smoothie over ice.","5 cups cubed seeded watermelon, 1 mango - peeled, seeded, and diced, ½ cup water, 1 tablespoon white sugar, 4 cubes ice cubes",Mango Watermelon Smoothie,10 mins,3.5,10 mins,https://www.allrecipes.com/recipe/238068/mango-watermelon-smoothie/,"['watermelon', 'mango', 'water', 'sugar', 'ice']",veg,"['watermelon', 'mango', 'water', 'sugar', 'ice']"
250.0,,"1. Cut banana into small pieces and place into the bowl of a blender. Add the soy milk, yogurt, flax seed meal, and honey. Blend on lowest speed until smooth, about 5 seconds. Gradually add the blueberries while continuing to blend on low. Once the blueberries have been incorporated, increase speed, and blend to desired consistency.","1 frozen banana, thawed for 10 to 15 minutes, ½ cup vanilla soy milk, 1 cup vanilla fat-free yogurt, 1 ½ teaspoons flax seed meal, 1 ½ teaspoons honey, ⅔ cup frozen blueberries",Heavenly Blueberry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/100822/heavenly-blueberry-smoothie/,"['banana', 'vanilla', 'soy', 'milk', 'vanilla', 'yogurt', 'flax', 'honey', 'blueberry']",veg,"['banana', 'vanilla', 'soy', 'milk', 'vanilla', 'yogurt', 'flax', 'honey', 'blueberry']"
191.0,,"1. Place the blueberries, raspberries, strawberries, pomegranate and mango juices, milk, and honey into a blender. Cover, and puree until smooth. Pour into glasses to serve.","⅓ cup fresh blueberries, ⅓ cup fresh raspberries, 4 large fresh strawberries, hulled, ⅓ cup pomegranate juice, ⅓ cup mango juice, ⅔ cup milk, 2 tablespoons honey",Super Healthy Fruit Smoothie,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/134518/super-healthy-fruit-smoothie/,"['blueberry', 'raspberry', 'strawberry', 'pomegranate', 'mango', 'milk', 'honey']",veg,"['blueberry', 'raspberry', 'strawberry', 'pomegranate', 'mango', 'milk', 'honey']"
,,1. Puree all ingredients in a blender until smooth.,"1 medium banana, 1 ½ cups fresh strawberries, 1 cup Almond Breeze Original or Unsweetened Original almondmilk, ½ cup fresh or juice packed pineapple, 1 tablespoon slivered or sliced almonds (Optional), 1 teaspoon flax seeds (Optional)",Strawberry Banana Breeze Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/264729/strawberry-banana-breeze-smoothie/,"['banana', 'strawberry', 'almond', 'pineapple', 'almond', 'flax']",veg,"['banana', 'strawberry', 'almond', 'pineapple', 'almond', 'flax']"
354.0,,"1. Combine oats and 2/3 cup almond milk in a bowl; refrigerate until oats have absorbed the liquid, 8 hours to overnight. 2. Combine oats-almond milk mixture, remaining almond milk, banana, 1 cup blueberries, vanilla extract, and maple syrup in a blender; blend until smooth. 3. Pour smoothie into 2 bowls and top with coconut, 1 tablespoon blueberries, and chia seeds.","1 cup rolled oats, 1 ¼ cups unsweetened vanilla-flavored almond milk, divided, 1 frozen banana, chopped, 1 cup blueberries, 1 teaspoon vanilla extract, 1 teaspoon maple syrup, or to taste, 2 tablespoons flaked coconut, 1 tablespoon fresh blueberries, 1 teaspoon chia seeds",Overnight Oats Blueberry Smoothie Bowl,10 mins,4.5,8 hrs 10 mins,https://www.allrecipes.com/recipe/246455/overnight-oats-blueberry-smoothie-bowl/,"['oat', 'almond', 'milk', 'banana', 'blueberry', 'vanilla', 'maple', 'syrup', 'coconut', 'blueberry', 'chia']",veg,"['oat', 'almond', 'milk', 'banana', 'blueberry', 'vanilla', 'maple', 'syrup', 'coconut', 'blueberry', 'chia']"
232.0,,"1. Blend almond milk, banana, ice, peanut butter, cocoa powder, and cinnamon together in a blender until smooth.","1 cup unsweetened almond milk, 1 frozen banana, sliced, ½ cup ice, or as needed, 2 tablespoons powdered peanut butter, 1 tablespoon cocoa powder, 1 teaspoon cinnamon",Banana Peanut Butter Smoothie,10 mins,4.0,10 mins,https://www.allrecipes.com/recipe/237693/banana-peanut-butter-smoothie/,"['almond', 'milk', 'banana', 'ice', 'peanut', 'butter', 'cocoa', 'cinnamon']",veg,"['almond', 'milk', 'banana', 'ice', 'peanut', 'butter', 'cocoa', 'cinnamon']"
280.0,,"1. Blend milk, bananas, and sugar substitute in a blender or food processor until smooth.","1 cup milk, 1 ½ bananas, 5 (1 gram) packets low calorie granulated sugar substitute (such as Sweet 'n Low®)",Milk Banana Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/230604/milk-banana-smoothie/,"['milk', 'banana', 'sugar']",veg,"['milk', 'banana', 'sugar']"
290.0,,"1. Blend orange juice, mango, banana, yogurt, and oats together in a blender until smooth.","½ cup orange juice, ½ cup frozen mango chunks, ½ banana, cut into chunks, ⅓ cup plain yogurt, ¼ cup oats",Mango Oatmeal Breakfast Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/241023/mango-oatmeal-breakfast-smoothie/,"['orange', 'mango', 'banana', 'yogurt', 'oat']",veg,"['orange', 'mango', 'banana', 'yogurt', 'oat']"
132.0,,"1. In a blender combine frozen banana, orange juice, apple and milk. Blend until smooth. pour into glasses and serve.","1 frozen bananas, peeled and chopped, ½ cup orange juice, 1 Gala apple, peeled, cored and chopped, ¼ cup milk",Apple Banana Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/20610/apple-banana-smoothie/,"['banana', 'orange', 'apple', 'milk']",veg,"['banana', 'orange', 'apple', 'milk']"
157.0,,"1. Blend the milk, yogurt, vanilla extract, mango, and ice cubes in a blender until smooth and creamy.","¾ cup cold milk, ¼ cup vanilla yogurt, ¾ teaspoon vanilla extract, 1 ½ cups chopped fresh mango, 3 ice cubes",Creamy Mango Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/215171/creamy-mango-smoothie/,"['milk', 'vanilla', 'yogurt', 'vanilla', 'mango', 'ice']",veg,"['milk', 'vanilla', 'yogurt', 'vanilla', 'mango', 'ice']"
410.0,,"1. In a blender, combine banana, milk, vanilla, egg and sugar. Blend until smooth. Pour into a tall glass and top with a pinch of cinnamon.","1 banana, 1 cup milk, 1 teaspoon vanilla extract, 1 egg, 2 tablespoons white sugar, 1 pinch ground cinnamon",Banana Smoothie I,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/22929/banana-smoothie-i/,"['banana', 'milk', 'vanilla', 'egg', 'sugar', 'cinnamon']",non-veg,"['banana', 'milk', 'vanilla', 'egg', 'sugar', 'cinnamon']"
517.0,,"1. Pour cream and half-and-half into an electric blender and blend on low speed until it begins to thicken. Add sugar and vanilla extract and mix for about 30 seconds. Add blueberries, strawberries, raspberries, and blackberries. Blend until smooth, adding milk if necessary to make blending easier.","1 cup heavy cream, ¾ cup half-and-half, ¼ cup white sugar, ½ teaspoon vanilla extract, 1 cup frozen blueberries, 1 cup frozen strawberries, ½ cup frozen raspberries, ½ cup frozen blackberries, ½ cup milk",Berries and Cream Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/277994/berries-and-cream-smoothie/,"['cream', 'sugar', 'vanilla', 'blueberry', 'strawberry', 'raspberry', 'blackberry', 'milk']",veg,"['cream', 'sugar', 'vanilla', 'blueberry', 'strawberry', 'raspberry', 'blackberry', 'milk']"
279.0,,"1. Blend yogurt, banana, mango, and peanut butter together in a blender until smooth.","1 cup vanilla yogurt, 1 banana, broken into chunks, ½ cup frozen mango chunks, 2 tablespoons peanut butter, or to taste",Peanut Butter Mango Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/238642/peanut-butter-mango-smoothie/,"['vanilla', 'yogurt', 'banana', 'mango', 'peanut', 'butter']",veg,"['vanilla', 'yogurt', 'banana', 'mango', 'peanut', 'butter']"
270.0,,"1. Blend bananas, yogurt, milk, ice cubes, and sugar together in a blender until smooth.","2 over-ripe bananas, broken into chunks, 1 ¼ cups thick plain yogurt, ⅓ cup milk, or more to taste, 2 ice cubes, 2 tablespoons white sugar",Banana Lassi,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/238362/banana-lassi/,"['banana', 'yogurt', 'milk', 'ice', 'sugar']",veg,"['banana', 'yogurt', 'milk', 'ice', 'sugar']"
531.0,5 mins,"1. Place the rum, limeade concentrate, and peaches into the container of a blender. Blend until smooth. Add the ice, and blend until finely ground, sweeten with sugar, if desired. Pour into margarita glasses, and enjoy!","¾ cup spiced rum, 1 (6 ounce) can frozen limeade concentrate, 3 large ripe peaches, halved and pitted with skins on, 2 cups ice cubes, 1 teaspoon white sugar, or to taste",Grandmother's Peach Fuzz,10 mins,4.5,15 mins,https://www.allrecipes.com/recipe/74722/grandmothers-peach-fuzz/,"['rum', 'peach', 'ice', 'sugar']",veg,"['rum', 'peach', 'ice', 'sugar']"
367.0,,"1. Put spinach, banana, carrot, yogurt, ice, and honey in a blender; blend until smooth.","2 cups baby spinach leaves, or to taste, 1 banana, 1 carrot, peeled and cut into large chunks, ¾ cup plain fat-free Greek yogurt, or to taste, ¾ cup ice, 2 tablespoons honey",Breakfast Banana Green Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/233980/breakfast-banana-green-smoothie/,"['spinach', 'banana', 'carrot', 'yogurt', 'ice', 'honey']",veg,"['spinach', 'banana', 'carrot', 'yogurt', 'ice', 'honey']"
183.0,,"1. Combine the orange juice, milk, sugar, and ice cubes in a blender; blend until smooth.","½ cup orange juice, ¼ cup milk, 2 tablespoons white sugar, 8 ice cubes",Easy Orange Cream Slush,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/162828/easy-orange-cream-slush/,"['orange', 'milk', 'sugar', 'ice']",veg,"['orange', 'milk', 'sugar', 'ice']"
115.0,,"1. Combine mangoes, ice cubes, vanilla extract, and sugar in a blender; pour in milk. Blend until liquefied.","2 mangoes, cut into cubes, 1 cup ice cubes, 1 teaspoon vanilla extract, 1 tablespoon white sugar, 1 ⅔ cups milk",Summertime Mango Drink,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/259088/summertime-mango-drink/,"['mango', 'ice', 'vanilla', 'sugar', 'milk']",veg,"['mango', 'ice', 'vanilla', 'sugar', 'milk']"
354.0,,"1. In a blender combine strawberries, banana, peaches, apples, and ice cream. Blend until smooth. Add ice, pour in milk and blend again until smooth. Serve immediately.","1 cup fresh strawberries, 1 banana, sliced, 1 cup fresh peaches, 1 cup apples, 1 ½ cups vanilla ice cream, 1 ½ cups ice cubes, ½ cup milk",Bananerberry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/20126/bananerberry-smoothie/,"['strawberry', 'banana', 'peach', 'apple', 'vanilla', 'ice', 'cream', 'ice', 'milk']",veg,"['strawberry', 'banana', 'peach', 'apple', 'vanilla', 'ice', 'cream', 'ice', 'milk']"
94.0,,"1. Blend ice, spinach, pineapple, water, banana, orange, mint, lemon juice, and lime juice in a blender until smooth.","3 cups ice cubes, or as desired, 2 cups baby spinach leaves, or to taste, 1 (7 ounce) can crushed pineapple, ½ cup water, or to taste, 1 banana, broken into chunks, 1 orange, peeled and segmented, 10 fresh mint leaves, or more to taste, 1 lemon, juiced, 1 lime, juiced",Green Power Mojito Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/237000/green-power-mojito-smoothie/,"['ice', 'spinach', 'pineapple', 'water', 'banana', 'orange', 'mint', 'lemon', 'lime']",veg,"['ice', 'spinach', 'pineapple', 'water', 'banana', 'orange', 'mint', 'lemon', 'lime']"
155.0,,"1. Blend pineapple, reserved pineapple juice, and strawberries together in a blender until smooth.","½ (16 ounce) can pineapple chunks, undrained, 5 frozen strawberries",World's Easiest Refreshing Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/240090/worlds-easiest-refreshing-smoothie/,"['pineapple', 'strawberry']",veg,"['pineapple', 'strawberry']"
111.0,,"1. Cut 3 strawberries into small pieces and set aside. In a blender, place the remaining strawberries and sugar; blend on high speed for 30 seconds. Pour in the milk and blend another 30 seconds. Add the yogurt and blend on high speed for 1 minute. 2. To serve, place 1 ice cube in each of 3 glasses and pour in the lassi. Top with the strawberry pieces and serve.","9 ripe strawberries, rinsed, 2 tablespoons white sugar, ¼ cup whole milk, 1 cup low-fat yogurt, 3 ice cubes",Strawberry Lassi,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/141367/strawberry-lassi/,"['strawberry', 'sugar', 'milk', 'yogurt', 'ice']",veg,"['strawberry', 'sugar', 'milk', 'yogurt', 'ice']"
246.0,,"1. Blend oats and chia seeds together in a blender to a fine consistency. Add strawberries, yogurt, banana, almond milk, and vanilla extract; blend until smooth.","½ cup rolled oats, 1 teaspoon chia seeds, 14 frozen strawberries, 6 ounces nonfat vanilla Greek yogurt, 1 banana, broken into chunks, ½ cup almond milk, ½ teaspoon vanilla extract",Quick Strawberry Oatmeal Breakfast Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/238680/quick-strawberry-oatmeal-breakfast-smoothie/,"['oat', 'chia', 'strawberry', 'vanilla', 'yogurt', 'banana', 'almond', 'milk', 'vanilla']",veg,"['oat', 'chia', 'strawberry', 'vanilla', 'yogurt', 'banana', 'almond', 'milk', 'vanilla']"
180.0,,"1. Place water, cantaloupe, and sugar in a blender; blend until smooth. Divide ice into two glasses and pour cantaloupe mixture over ice.","1 ½ cups water, 3 slices cantaloupe, peeled and seeded, 6 tablespoons white sugar, 1 cup ice cubes",Agua Fresca,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/230153/agua-fresca/,"['water', 'cantaloupe', 'sugar', 'ice']",veg,"['water', 'cantaloupe', 'sugar', 'ice']"
158.0,,"1. Blend cherries, mango, water, and ice cubes together in a blender until smooth.","2 cups pitted cherries, 1 cup chopped mango, 1 cup water, 1 cup ice cubes",Mango Cherry Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/238484/mango-cherry-smoothie/,"['cherry', 'mango', 'water', 'ice']",veg,"['cherry', 'mango', 'water', 'ice']"
280.0,,"1. In a blender, combine banana, chocolate syrup, milk and crushed ice. Blend until smooth. Pour into glasses and serve.","1 banana, 1 tablespoon chocolate syrup, 1 cup milk, 1 cup crushed ice",Chocolate Banana Smoothie,5 mins,4.0,5 mins,https://www.allrecipes.com/recipe/32571/chocolate-banana-smoothie/,"['banana', 'chocolate', 'syrup', 'milk', 'ice']",veg,"['banana', 'chocolate', 'syrup', 'milk', 'ice']"
220.0,,1. Blend the orange in a blender until mostly juice. 2. Add the water and kale; blend again on High speed until kale is liquefied. 3. Break the bananas into chunks and add to the blender. Start blending on a lower speed until the banana is incorporated. Increase speed to blend the mixture into a pudding-like texture.,"1 orange, peeled, ½ cup water, 1 leaf kale, torn into several pieces, 2 ripe bananas, peeled",Kale Orange Banana Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/220172/kale-orange-banana-smoothie/,"['orange', 'water', 'kale', 'banana']",veg,"['orange', 'water', 'kale', 'banana']"
555.0,,"1. Blend almond milk, avocado, banana, ice, and honey in a blender until smooth.","1 ¼ cups almond milk, 1 avocado - peeled, pitted, and sliced, 1 small banana, sliced, ¼ cup ice, or as needed, 1 tablespoon honey (Optional)",Quick Avocado Smoothie,10 mins,3.5,10 mins,https://www.allrecipes.com/recipe/237482/quick-avocado-smoothie/,"['almond', 'milk', 'avocado', 'banana', 'ice', 'honey']",veg,"['almond', 'milk', 'avocado', 'banana', 'ice', 'honey']"
231.0,,"1. Blend almond milk, strawberries, blueberries, yogurt, flax seed oil, and agave nectar in a blender until smooth.","½ cup almond milk, ½ cup frozen strawberries, ½ cup frozen blueberries, ½ cup low-fat plain yogurt, 1 teaspoon flax seed oil, 1 teaspoon agave nectar",Strawberry Blueberry Smoothies,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/223140/strawberry-blueberry-smoothies/,"['almond', 'milk', 'strawberry', 'blueberry', 'yogurt', 'flax', 'oil']",veg,"['almond', 'milk', 'strawberry', 'blueberry', 'yogurt', 'flax', 'oil']"
499.0,,"1. Put banana, ice, oats, yogurt, skim milk, peanut butter, honey, and cinnamon, respectively, in a blender; blend until smooth.","1 banana, broken in half, 1 cup ice, ¼ cup old-fashioned rolled oats, ½ cup vanilla yogurt, ½ cup skim milk, 1 ½ tablespoons peanut butter, 1 teaspoon honey, or to taste, 1 teaspoon ground cinnamon, or to taste",PB Banana Oat Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/239005/pb-banana-oat-smoothie/,"['banana', 'ice', 'oat', 'vanilla', 'yogurt', 'milk', 'peanut', 'butter', 'honey', 'cinnamon']",veg,"['banana', 'ice', 'oat', 'vanilla', 'yogurt', 'milk', 'peanut', 'butter', 'honey', 'cinnamon']"
64.0,,"1. Place watermelon in a blender; mix until liquefied. Add spinach, broccoli, cucumber, apple, and celery; blend until smooth.","2 cups diced watermelon, ½ cup fresh spinach, ¼ cup broccoli florets, ¼ cucumber, sliced, ½ apple - peeled, cored, and diced, or more to taste, 1 stalk celery, coarsely chopped",Watermelon Refreshing Green Smoothie,10 mins,,10 mins,https://www.allrecipes.com/recipe/260168/watermelon-refreshing-green-smoothie/,"['watermelon', 'spinach', 'broccoli', 'cucumber', 'apple', 'celery']",veg,"['watermelon', 'spinach', 'broccoli', 'cucumber', 'apple', 'celery']"
297.0,,"1. Blend blueberries, yogurt, almond milk, water, and avocado in a blender until smooth.","1 cup frozen blueberries, 1 (6 ounce) container plain Greek-style yogurt, ½ cup almond milk, ½ cup water, ¼ avocado - peeled, pitted, and diced",Avocado Blueberry Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/222293/avocado-blueberry-smoothie/,"['blueberry', 'yogurt', 'almond', 'milk', 'water', 'avocado']",veg,"['blueberry', 'yogurt', 'almond', 'milk', 'water', 'avocado']"
687.0,,"1. Place Greek yogurt, avocado, and banana in a blender and puree until smooth. Add water for a thinner smoothie.","1 cup nonfat Greek yogurt (such as Chobani®), 1 avocado - peeled, pitted and diced, 1 banana, chopped, 2 tablespoons water, or as needed",Banana Avocado Yogurt Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/258490/banana-avocado-yogurt-smoothie/,"['yogurt', 'avocado', 'banana', 'water']",veg,"['yogurt', 'avocado', 'banana', 'water']"
187.0,,"1. In a blender combine milk, water, orange juice concentrate, ice cubes, vanilla and sugar. Blend until smooth. Pour into three 12 oz glasses and enjoy with a straw.","1 cup milk, 1 cup ice water, 1 (6 ounce) can frozen orange juice concentrate, 12 cubes ice, ¼ teaspoon vanilla extract, ⅛ cup white sugar",Orange Glorious I,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/20400/orange-glorious-i/,"['milk', 'ice', 'water', 'orange', 'ice', 'vanilla', 'sugar']",veg,"['milk', 'ice', 'water', 'orange', 'ice', 'vanilla', 'sugar']"
361.0,,"1. Place the grapefruit juice, strawberries, bananas, yogurt, honey, and ice into a blender. Cover, and blend until smooth.","1 ⅓ cups fresh red grapefruit juice, 8 large strawberries, 2 medium bananas, sliced, 1 (8 ounce) container strawberry-banana yogurt, 2 tablespoons honey, 1 cup crushed ice",Fresh Grapefruit Juice Smoothie,15 mins,4.0,15 mins,https://www.allrecipes.com/recipe/143205/fresh-grapefruit-juice-smoothie/,"['grapefruit', 'strawberry', 'banana', 'yogurt', 'honey', 'ice']",veg,"['grapefruit', 'strawberry', 'banana', 'yogurt', 'honey', 'ice']"
159.0,,"1. Pour almond milk into a blender and add ice, peanut butter, cocoa powder, whey powder, cream, vanilla extract, and stevia powder to blender in that order. Blend until smooth and pour into glasses.","1 cup unsweetened almond milk, 2 cups ice, 2 tablespoons unsweetened natural peanut butter, 2 tablespoons unsweetened cocoa powder, 1 scoop vanilla-flavored whey protein powder, 2 tablespoons heavy whipping cream, ¼ teaspoon vanilla extract, 2 (1 gram) packets stevia powder",Low-Carb Chocolate Peanut Butter Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/231829/low-carb-chocolate-peanut-butter-smoothie/,"['almond', 'milk', 'ice', 'peanut', 'butter', 'cocoa', 'cream', 'vanilla']",veg,"['almond', 'milk', 'ice', 'peanut', 'butter', 'cocoa', 'cream', 'vanilla']"
205.0,,"1. Blend almond milk, oats, strawberries, banana, agave nectar, and vanilla extract in a blender until smooth.","1 cup almond milk, ½ cup rolled oats, 14 frozen strawberries, 1 banana, broken into chunks, 1 ½ teaspoons agave nectar (Optional), ½ teaspoon vanilla extract (Optional)",Vegan Strawberry Oatmeal Breakfast Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/240596/vegan-strawberry-oatmeal-breakfast-smoothie/,"['almond', 'milk', 'oat', 'strawberry', 'banana', 'vanilla']",veg,"['almond', 'milk', 'oat', 'strawberry', 'banana', 'vanilla']"
232.0,,"1. Blend apple, banana, kiwifruit, milk, ice, chia seeds, and maca powder together in a blender until smooth.","1 apple, roughly chopped, 1 banana, broken into chunks, 2 kiwifruit, peeled, 1 ¼ cups milk, ¼ cup ice, or as desired, 2 teaspoons chia seeds, 1 teaspoon maca powder",Kiwi Banana Apple Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/241259/kiwi-banana-apple-smoothie/,"['apple', 'banana', 'milk', 'ice', 'chia']",veg,"['apple', 'banana', 'milk', 'ice', 'chia']"
117.0,,1. Place cantaloupe in a blender and top with milk and sugar. Cover and blend until smooth.,"½ cantaloupe - peeled, seeded, and cubed, ¾ cup milk, 1 tablespoon white sugar",Quick Cantaloupe Juice,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/234301/quick-cantaloupe-juice/,"['cantaloupe', 'milk', 'sugar']",veg,"['cantaloupe', 'milk', 'sugar']"
183.0,1 min,"1. In a blender, combine orange juice concentrate, milk, water, vanilla, sugar and ice. Blend until smooth. Pour into glasses and serve.","1 (6 ounce) can frozen orange juice concentrate, 1 cup milk, 1 cup water, 1 teaspoon vanilla extract, ⅓ cup white sugar, 10 cubes ice",Orange Smoothie,1 min,4.5,2 mins,https://www.allrecipes.com/recipe/23530/orange-smoothie/,"['orange', 'milk', 'water', 'vanilla', 'sugar', 'ice']",veg,"['orange', 'milk', 'water', 'vanilla', 'sugar', 'ice']"
379.0,,"1. Blend pineapple juice, spinach, pear, apple, avocado, and broccoli florets together in a blender until smooth.","¾ cup pineapple juice, ½ cup fresh spinach leaves, ¼ pear, chopped, ¼ green apple, chopped, ¼ avocado, chopped, 3 broccoli florets",Green Detox Smoothie,15 mins,4.0,15 mins,https://www.allrecipes.com/recipe/238998/green-detox-smoothie/,"['pineapple', 'spinach', 'pear', 'apple', 'avocado', 'broccoli']",veg,"['pineapple', 'spinach', 'pear', 'apple', 'avocado', 'broccoli']"
213.0,,"1. Blend blueberries, grape juice, banana, yogurt, ice, and honey in a blender until smooth, at least 3 minutes.","1 cup fresh blueberries, 1 cup grape juice, 1 banana, cut into chunks and frozen, ½ cup low-fat plain Greek-style yogurt, 1 cup ice, 1 teaspoon honey, or to taste",Starter Smoothie,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/270842/starter-smoothie/,"['blueberry', 'grape', 'banana', 'yogurt', 'ice', 'honey']",veg,"['blueberry', 'grape', 'banana', 'yogurt', 'ice', 'honey']"
380.0,1 hr,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Bake sweet potato in the preheated oven until tender and cooked through, about 1 hour. Remove skin, then cool in the refrigerator 8 hours to overnight. 3. Blend sweet potato, banana, soy milk, and cinnamon together in a blender until smooth.","1 large sweet potato, 1 banana, 2 cups soy milk, ¼ teaspoon ground cinnamon",Sweet Potato and Banana Smoothie,10 mins,4.0,9 hrs 10 mins,https://www.allrecipes.com/recipe/229578/sweet-potato-and-banana-smoothie/,"['potato', 'banana', 'soy', 'milk', 'cinnamon']",veg,"['potato', 'banana', 'soy', 'milk', 'cinnamon']"
133.0,,"1. In the container of a blender, combine the energy drink and frozen strawberries. Blend until smooth and creamy, about 1 minute. Add some water if blending is difficult. Pour into 2 big glasses.","1 (8.3 ounce) can citrus flavored energy drink (e.g. Red Bull™), 2 cups frozen strawberries",Energetic Strawberry Smoothie,5 mins,4.5,5 mins,https://www.allrecipes.com/recipe/147512/energetic-strawberry-smoothie/,['strawberry'],veg,['strawberry']
398.0,,"1. Blend soy milk, banana, blueberries, oats, chia seeds, vanilla extract, and white sugar together in a blender until smooth.","1 cup soy milk, 1 frozen banana, sliced, ¼ cup frozen blueberries, ¼ cup oats, 1 tablespoon chia seeds, 1 teaspoon vanilla extract, 1 teaspoon white sugar, or more to taste",Blueberry Banana Oatmeal Smoothie,10 mins,4.5,10 mins,https://www.allrecipes.com/recipe/239082/blueberry-banana-oatmeal-smoothie/,"['soy', 'milk', 'banana', 'blueberry', 'oat', 'chia', 'vanilla', 'sugar']",veg,"['soy', 'milk', 'banana', 'blueberry', 'oat', 'chia', 'vanilla', 'sugar']"
